budget,target,rank,expr,value,cost,rel_err,family,sibling_or_trash
20,sin_theta_c,17,(5/3)/(e * e),0.22555880539435452,13,0.002483579530464519,div,TRASH_BROAD_GRAMMAR
20,sin_theta_c,18,exp(((2)-(pi))^3),0.22587757797771196,12,0.0039003465676086995,exp,TRASH_BROAD_GRAMMAR
20,sin_theta_c,19,(3/5)^3 + (5)^-3,0.224,15,0.004444444444444448,add,TRASH_BROAD_GRAMMAR
20,sin_theta_c,20,(5)^-3 * 3 + 1/5,0.224,16,0.004444444444444448,add,TRASH_BROAD_GRAMMAR
20,sin_theta_c,21,(((pi)-(3/2))^-1)^3,0.22604962989900754,11,0.0046650217733668065,pow,TRASH_BROAD_GRAMMAR
20,sin_theta_c,22,exp((4/5 * pi)-(4)),0.22611176260904564,18,0.004941167151313936,exp,TRASH_BROAD_GRAMMAR
20,sin_theta_c,23,(pi)^3 * alpha,0.22626373279691028,10,0.005616590208490121,mul,TRASH_BROAD_GRAMMAR
20,sin_theta_c,24,(1/2)^3 + (pi)^-2,0.22632118364233778,11,0.005871927299278977,add,TRASH_BROAD_GRAMMAR
20,sin_theta_c,25,(2)^-3 + (pi)^-2,0.22632118364233778,12,0.005871927299278977,add,TRASH_BROAD_GRAMMAR
30,sin_theta_c,1,(3/4)^2 * 2/5,0.225,12,0.0,mul,TRASH_BROAD_GRAMMAR
30,sin_theta_c,2,(4/3)^-2 * 2/5,0.225,13,0.0,mul,TRASH_BROAD_GRAMMAR
30,sin_theta_c,3,1/4 * 2/4 + 2/5,0.225,16,0.0,mul,TRASH_BROAD_GRAMMAR
30,sin_theta_c,4,(pi)-(5/3 + 5/4),0.22492598692312615,16,0.00032894700832823237,sub,TRASH_BROAD_GRAMMAR
30,sin_theta_c,5,exp((alpha)-(3/2)),0.22476437506507735,12,0.0010472219329895863,exp,TRASH_BROAD_GRAMMAR
30,sin_theta_c,6,log(log(1/2 + 3)),0.22535148682596154,13,0.0015621636709401482,log,TRASH_BROAD_GRAMMAR
30,sin_theta_c,7,log(log(1 + 5/2)),0.22535148682596154,14,0.0015621636709401482,log,TRASH_BROAD_GRAMMAR
30,sin_theta_c,8,log(log(2 + 3/2)),0.22535148682596154,14,0.0015621636709401482,log,TRASH_BROAD_GRAMMAR
30,sin_theta_c,9,log(log(2/4 + 3)),0.22535148682596154,15,0.0015621636709401482,log,TRASH_BROAD_GRAMMAR
30,sin_theta_c,10,log(log(4/4 + 5/2)),0.22535148682596154,18,0.0015621636709401482,log,TRASH_BROAD_GRAMMAR
30,sin_theta_c,11,log(log(5/2 + 5/5)),0.22535148682596154,18,0.0015621636709401482,log,TRASH_BROAD_GRAMMAR
30,sin_theta_c,12,(3)-(e) * 4/5,0.22537453723276393,14,0.0016646099233952327,mul,TRASH_BROAD_GRAMMAR
30,sin_theta_c,13,(2 + e)^-2 * 5,0.22459611922578182,14,0.0017950256631919328,mul,TRASH_BROAD_GRAMMAR
30,sin_theta_c,14,(exp(4/5))-(2),0.22554092849246787,13,0.002404126633190525,sub,TRASH_BROAD_GRAMMAR
30,sin_theta_c,15,(5/3)/((e)^2),0.22555880539435452,10,0.002483579530464519,div,TRASH_BROAD_GRAMMAR
30,sin_theta_c,16,(e)^-2 * 5/3,0.22555880539435452,11,0.002483579530464519,mul,TRASH_BROAD_GRAMMAR
30,sin_theta_c,17,(5/3)/(e * e),0.22555880539435452,13,0.002483579530464519,div,TRASH_BROAD_GRAMMAR
30,sin_theta_c,18,exp(((2)-(pi))^3),0.22587757797771196,12,0.0039003465676086995,exp,TRASH_BROAD_GRAMMAR
30,sin_theta_c,19,(3/5)^3 + (5)^-3,0.224,15,0.004444444444444448,add,TRASH_BROAD_GRAMMAR
30,sin_theta_c,20,(5)^-3 * 3 + 1/5,0.224,16,0.004444444444444448,add,TRASH_BROAD_GRAMMAR
30,sin_theta_c,21,(((pi)-(3/2))^-1)^3,0.22604962989900754,11,0.0046650217733668065,pow,TRASH_BROAD_GRAMMAR
30,sin_theta_c,22,exp((4/5 * pi)-(4)),0.22611176260904564,18,0.004941167151313936,exp,TRASH_BROAD_GRAMMAR
30,sin_theta_c,23,(pi)^3 * alpha,0.22626373279691028,10,0.005616590208490121,mul,TRASH_BROAD_GRAMMAR
30,sin_theta_c,24,(1/2)^3 + (pi)^-2,0.22632118364233778,11,0.005871927299278977,add,TRASH_BROAD_GRAMMAR
30,sin_theta_c,25,(2)^-3 + (pi)^-2,0.22632118364233778,12,0.005871927299278977,add,TRASH_BROAD_GRAMMAR
40,sin_theta_c,1,(3/4)^2 * 2/5,0.225,12,0.0,mul,TRASH_BROAD_GRAMMAR
40,sin_theta_c,2,(4/3)^-2 * 2/5,0.225,13,0.0,mul,TRASH_BROAD_GRAMMAR
40,sin_theta_c,3,1/4 * 2/4 + 2/5,0.225,16,0.0,mul,TRASH_BROAD_GRAMMAR
40,sin_theta_c,4,(pi)-(5/3 + 5/4),0.22492598692312615,16,0.00032894700832823237,sub,TRASH_BROAD_GRAMMAR
40,sin_theta_c,5,exp((alpha)-(3/2)),0.22476437506507735,12,0.0010472219329895863,exp,TRASH_BROAD_GRAMMAR
40,sin_theta_c,6,log(log(1/2 + 3)),0.22535148682596154,13,0.0015621636709401482,log,TRASH_BROAD_GRAMMAR
40,sin_theta_c,7,log(log(1 + 5/2)),0.22535148682596154,14,0.0015621636709401482,log,TRASH_BROAD_GRAMMAR
40,sin_theta_c,8,log(log(2 + 3/2)),0.22535148682596154,14,0.0015621636709401482,log,TRASH_BROAD_GRAMMAR
40,sin_theta_c,9,log(log(2/4 + 3)),0.22535148682596154,15,0.0015621636709401482,log,TRASH_BROAD_GRAMMAR
40,sin_theta_c,10,log(log(4/4 + 5/2)),0.22535148682596154,18,0.0015621636709401482,log,TRASH_BROAD_GRAMMAR
40,sin_theta_c,11,log(log(5/2 + 5/5)),0.22535148682596154,18,0.0015621636709401482,log,TRASH_BROAD_GRAMMAR
40,sin_theta_c,12,(3)-(e) * 4/5,0.22537453723276393,14,0.0016646099233952327,mul,TRASH_BROAD_GRAMMAR
40,sin_theta_c,13,(2 + e)^-2 * 5,0.22459611922578182,14,0.0017950256631919328,mul,TRASH_BROAD_GRAMMAR
40,sin_theta_c,14,(exp(4/5))-(2),0.22554092849246787,13,0.002404126633190525,sub,TRASH_BROAD_GRAMMAR
40,sin_theta_c,15,(5/3)/((e)^2),0.22555880539435452,10,0.002483579530464519,div,TRASH_BROAD_GRAMMAR
40,sin_theta_c,16,(e)^-2 * 5/3,0.22555880539435452,11,0.002483579530464519,mul,TRASH_BROAD_GRAMMAR
40,sin_theta_c,17,(5/3)/(e * e),0.22555880539435452,13,0.002483579530464519,div,TRASH_BROAD_GRAMMAR
40,sin_theta_c,18,exp(((2)-(pi))^3),0.22587757797771196,12,0.0039003465676086995,exp,TRASH_BROAD_GRAMMAR
40,sin_theta_c,19,(3/5)^3 + (5)^-3,0.224,15,0.004444444444444448,add,TRASH_BROAD_GRAMMAR
40,sin_theta_c,20,(5)^-3 * 3 + 1/5,0.224,16,0.004444444444444448,add,TRASH_BROAD_GRAMMAR
40,sin_theta_c,21,(((pi)-(3/2))^-1)^3,0.22604962989900754,11,0.0046650217733668065,pow,TRASH_BROAD_GRAMMAR
40,sin_theta_c,22,exp((4/5 * pi)-(4)),0.22611176260904564,18,0.004941167151313936,exp,TRASH_BROAD_GRAMMAR
40,sin_theta_c,23,(pi)^3 * alpha,0.22626373279691028,10,0.005616590208490121,mul,TRASH_BROAD_GRAMMAR
40,sin_theta_c,24,(1/2)^3 + (pi)^-2,0.22632118364233778,11,0.005871927299278977,add,TRASH_BROAD_GRAMMAR
40,sin_theta_c,25,(2)^-3 + (pi)^-2,0.22632118364233778,12,0.005871927299278977,add,TRASH_BROAD_GRAMMAR
20,sin2_theta_w,1,(4)^-3 * 2 + 1/5,0.23125,16,0.0001730028977985911,add,TRASH_BROAD_GRAMMAR
20,sin2_theta_w,2,(pi)/(5 * e),0.23114546995818436,12,0.0002790971057291699,div,TRASH_BROAD_GRAMMAR
20,sin2_theta_w,3,(log(2))/(3),0.23104906018664842,10,0.0006960763520244772,div,TRASH_BROAD_GRAMMAR
20,sin2_theta_w,4,1/3 * log(2),0.23104906018664842,10,0.0006960763520244772,mul,TRASH_BROAD_GRAMMAR
20,sin2_theta_w,5,((1/3)^-1)^-1 * log(2),0.23104906018664842,12,0.0006960763520244772,mul,TRASH_BROAD_GRAMMAR
20,sin2_theta_w,6,(log(1 + 2/2))/(3),0.23104906018664842,14,0.0006960763520244772,div,TRASH_BROAD_GRAMMAR
20,sin2_theta_w,7,(log(1 + 3/3))/(3),0.23104906018664842,14,0.0006960763520244772,div,TRASH_BROAD_GRAMMAR
20,sin2_theta_w,8,(3)^-3 * 5 * 5/4,0.2314814814814815,18,0.001174177074873541,mul,TRASH_BROAD_GRAMMAR
20,sin2_theta_w,9,(3)^-3 * 5 + 5/4,0.2314814814814815,18,0.001174177074873541,mul,TRASH_BROAD_GRAMMAR
20,sin2_theta_w,10,((log(2))^2)^2,0.2308350985830834,8,0.001621475787883722,pow,TRASH_BROAD_GRAMMAR
20,sin2_theta_w,11,((log(1/2))^2)^2,0.2308350985830834,8,0.001621475787883722,pow,TRASH_BROAD_GRAMMAR
20,sin2_theta_w,12,(1/3 + 4)^-1,0.23076923076923078,9,0.001906358854587677,pow,TRASH_BROAD_GRAMMAR
20,sin2_theta_w,13,(3 + 4/3)^-1,0.23076923076923078,10,0.001906358854587677,pow,TRASH_BROAD_GRAMMAR
20,sin2_theta_w,14,(4)-(e * log(4)),0.23166122927255994,16,0.0019515992931099185,sub,TRASH_BROAD_GRAMMAR
20,sin2_theta_w,15,4 + e * log(1/4),0.23166122927255994,16,0.0019515992931099185,add,TRASH_BROAD_GRAMMAR
20,sin2_theta_w,16,exp((1/5)-(5/3)),0.2306931822549628,13,0.002235274188128547,exp,TRASH_BROAD_GRAMMAR
20,sin2_theta_w,17,exp((((pi)^-1)-(1))^-1),0.23062962575268892,11,0.002510160664811569,exp,TRASH_BROAD_GRAMMAR
20,sin2_theta_w,18,exp((((pi)^-1)-((1)^2))^-1),0.23062962575268892,12,0.002510160664811569,exp,TRASH_BROAD_GRAMMAR
20,sin2_theta_w,19,exp((((pi)^-1)-((1)^-1))^-1),0.23062962575268892,12,0.002510160664811569,exp,TRASH_BROAD_GRAMMAR
20,sin2_theta_w,20,(3/5 * e)^-3,0.23049568688825908,12,0.003089455956666737,pow,TRASH_BROAD_GRAMMAR
20,sin2_theta_w,21,((e)/(5/3))^-3,0.23049568688825908,12,0.003089455956666737,pow,TRASH_BROAD_GRAMMAR
20,sin2_theta_w,22,((5/3)/(e))^3,0.23049568688825905,11,0.003089455956666857,pow,TRASH_BROAD_GRAMMAR
20,sin2_theta_w,23,((5)/(3 * e))^3,0.23049568688825892,14,0.003089455956667457,pow,TRASH_BROAD_GRAMMAR
20,sin2_theta_w,24,(5)^-3 * 4 + 1/5,0.232,17,0.0034168072315211837,add,TRASH_BROAD_GRAMMAR
20,sin2_theta_w,25,(5)^-2 * 4/5 + 5,0.23200000000000004,18,0.003416807231521304,mul,TRASH_BROAD_GRAMMAR
30,sin2_theta_w,1,(4)^-3 * 2 + 1/5,0.23125,16,0.0001730028977985911,add,TRASH_BROAD_GRAMMAR
30,sin2_theta_w,2,(pi)/(5 * e),0.23114546995818436,12,0.0002790971057291699,div,TRASH_BROAD_GRAMMAR
30,sin2_theta_w,3,(log(2))/(3),0.23104906018664842,10,0.0006960763520244772,div,TRASH_BROAD_GRAMMAR
30,sin2_theta_w,4,1/3 * log(2),0.23104906018664842,10,0.0006960763520244772,mul,TRASH_BROAD_GRAMMAR
30,sin2_theta_w,5,((1/3)^-1)^-1 * log(2),0.23104906018664842,12,0.0006960763520244772,mul,TRASH_BROAD_GRAMMAR
30,sin2_theta_w,6,(log(1 + 2/2))/(3),0.23104906018664842,14,0.0006960763520244772,div,TRASH_BROAD_GRAMMAR
30,sin2_theta_w,7,(log(1 + 3/3))/(3),0.23104906018664842,14,0.0006960763520244772,div,TRASH_BROAD_GRAMMAR
30,sin2_theta_w,8,(3)^-3 * 5 * 5/4,0.2314814814814815,18,0.001174177074873541,mul,TRASH_BROAD_GRAMMAR
30,sin2_theta_w,9,(3)^-3 * 5 + 5/4,0.2314814814814815,18,0.001174177074873541,mul,TRASH_BROAD_GRAMMAR
30,sin2_theta_w,10,((log(2))^2)^2,0.2308350985830834,8,0.001621475787883722,pow,TRASH_BROAD_GRAMMAR
30,sin2_theta_w,11,((log(1/2))^2)^2,0.2308350985830834,8,0.001621475787883722,pow,TRASH_BROAD_GRAMMAR
30,sin2_theta_w,12,(1/3 + 4)^-1,0.23076923076923078,9,0.001906358854587677,pow,TRASH_BROAD_GRAMMAR
30,sin2_theta_w,13,(3 + 4/3)^-1,0.23076923076923078,10,0.001906358854587677,pow,TRASH_BROAD_GRAMMAR
30,sin2_theta_w,14,(4)-(e * log(4)),0.23166122927255994,16,0.0019515992931099185,sub,TRASH_BROAD_GRAMMAR
30,sin2_theta_w,15,4 + e * log(1/4),0.23166122927255994,16,0.0019515992931099185,add,TRASH_BROAD_GRAMMAR
30,sin2_theta_w,16,exp((1/5)-(5/3)),0.2306931822549628,13,0.002235274188128547,exp,TRASH_BROAD_GRAMMAR
30,sin2_theta_w,17,exp((((pi)^-1)-(1))^-1),0.23062962575268892,11,0.002510160664811569,exp,TRASH_BROAD_GRAMMAR
30,sin2_theta_w,18,exp((((pi)^-1)-((1)^2))^-1),0.23062962575268892,12,0.002510160664811569,exp,TRASH_BROAD_GRAMMAR
30,sin2_theta_w,19,exp((((pi)^-1)-((1)^-1))^-1),0.23062962575268892,12,0.002510160664811569,exp,TRASH_BROAD_GRAMMAR
30,sin2_theta_w,20,(3/5 * e)^-3,0.23049568688825908,12,0.003089455956666737,pow,TRASH_BROAD_GRAMMAR
30,sin2_theta_w,21,((e)/(5/3))^-3,0.23049568688825908,12,0.003089455956666737,pow,TRASH_BROAD_GRAMMAR
30,sin2_theta_w,22,((5/3)/(e))^3,0.23049568688825905,11,0.003089455956666857,pow,TRASH_BROAD_GRAMMAR
30,sin2_theta_w,23,((5)/(3 * e))^3,0.23049568688825892,14,0.003089455956667457,pow,TRASH_BROAD_GRAMMAR
30,sin2_theta_w,24,(5)^-3 * 4 + 1/5,0.232,17,0.0034168072315211837,add,TRASH_BROAD_GRAMMAR
30,sin2_theta_w,25,(5)^-2 * 4/5 + 5,0.23200000000000004,18,0.003416807231521304,mul,TRASH_BROAD_GRAMMAR
40,sin2_theta_w,1,(4)^-3 * 2 + 1/5,0.23125,16,0.0001730028977985911,add,TRASH_BROAD_GRAMMAR
40,sin2_theta_w,2,(pi)/(5 * e),0.23114546995818436,12,0.0002790971057291699,div,TRASH_BROAD_GRAMMAR
40,sin2_theta_w,3,(log(2))/(3),0.23104906018664842,10,0.0006960763520244772,div,TRASH_BROAD_GRAMMAR
40,sin2_theta_w,4,1/3 * log(2),0.23104906018664842,10,0.0006960763520244772,mul,TRASH_BROAD_GRAMMAR
40,sin2_theta_w,5,((1/3)^-1)^-1 * log(2),0.23104906018664842,12,0.0006960763520244772,mul,TRASH_BROAD_GRAMMAR
40,sin2_theta_w,6,(log(1 + 2/2))/(3),0.23104906018664842,14,0.0006960763520244772,div,TRASH_BROAD_GRAMMAR
40,sin2_theta_w,7,(log(1 + 3/3))/(3),0.23104906018664842,14,0.0006960763520244772,div,TRASH_BROAD_GRAMMAR
40,sin2_theta_w,8,(3)^-3 * 5 * 5/4,0.2314814814814815,18,0.001174177074873541,mul,TRASH_BROAD_GRAMMAR
40,sin2_theta_w,9,(3)^-3 * 5 + 5/4,0.2314814814814815,18,0.001174177074873541,mul,TRASH_BROAD_GRAMMAR
40,sin2_theta_w,10,((log(2))^2)^2,0.2308350985830834,8,0.001621475787883722,pow,TRASH_BROAD_GRAMMAR
40,sin2_theta_w,11,((log(1/2))^2)^2,0.2308350985830834,8,0.001621475787883722,pow,TRASH_BROAD_GRAMMAR
40,sin2_theta_w,12,(1/3 + 4)^-1,0.23076923076923078,9,0.001906358854587677,pow,TRASH_BROAD_GRAMMAR
40,sin2_theta_w,13,(3 + 4/3)^-1,0.23076923076923078,10,0.001906358854587677,pow,TRASH_BROAD_GRAMMAR
40,sin2_theta_w,14,(4)-(e * log(4)),0.23166122927255994,16,0.0019515992931099185,sub,TRASH_BROAD_GRAMMAR
40,sin2_theta_w,15,4 + e * log(1/4),0.23166122927255994,16,0.0019515992931099185,add,TRASH_BROAD_GRAMMAR
40,sin2_theta_w,16,exp((1/5)-(5/3)),0.2306931822549628,13,0.002235274188128547,exp,TRASH_BROAD_GRAMMAR
40,sin2_theta_w,17,exp((((pi)^-1)-(1))^-1),0.23062962575268892,11,0.002510160664811569,exp,TRASH_BROAD_GRAMMAR
40,sin2_theta_w,18,exp((((pi)^-1)-((1)^2))^-1),0.23062962575268892,12,0.002510160664811569,exp,TRASH_BROAD_GRAMMAR
40,sin2_theta_w,19,exp((((pi)^-1)-((1)^-1))^-1),0.23062962575268892,12,0.002510160664811569,exp,TRASH_BROAD_GRAMMAR
40,sin2_theta_w,20,(3/5 * e)^-3,0.23049568688825908,12,0.003089455956666737,pow,TRASH_BROAD_GRAMMAR
40,sin2_theta_w,21,((e)/(5/3))^-3,0.23049568688825908,12,0.003089455956666737,pow,TRASH_BROAD_GRAMMAR
40,sin2_theta_w,22,((5/3)/(e))^3,0.23049568688825905,11,0.003089455956666857,pow,TRASH_BROAD_GRAMMAR
40,sin2_theta_w,23,((5)/(3 * e))^3,0.23049568688825892,14,0.003089455956667457,pow,TRASH_BROAD_GRAMMAR
40,sin2_theta_w,24,(5)^-3 * 4 + 1/5,0.232,17,0.0034168072315211837,add,TRASH_BROAD_GRAMMAR
40,sin2_theta_w,25,(5)^-2 * 4/5 + 5,0.23200000000000004,18,0.003416807231521304,mul,TRASH_BROAD_GRAMMAR
